0.0	2.0809670329670333
1.019	2.052160942100098
2.03	2.796818991097923
3.031	3.298253746253746
4.13	3.860585987261146
5.141	4.279295746785361
6.142	2.790385614385614
7.161	3.0800392541707557
8.162	3.249278721278721
9.163	3.6916683316683314
10.171	3.4164761904761902
11.174	2.937477045908184
12.178	3.1206221335992024
13.181	2.484817547357926
14.191	2.1492831683168316
15.192	2.3108731268731266
16.193	2.713614385614386
17.201	2.4940714285714285
18.272	2.3186255835667597
19.292	2.9505882352941177
20.293	2.789834165834166
21.341	2.527946564885496
22.342	2.1428811188811188
23.352	2.7302336633663367
24.362	2.940879207920792
25.363	3.5046233766233765
26.371	3.2195793650793654
27.372	2.9028251748251748
28.375	2.7315732801595214
29.382	3.0447110228401195
30.472	3.044029357798165
31.473	2.6786013986013986
32.474	2.2471688311688314
33.482	2.312920634920635
34.523	2.343185398655139
35.542	2.6312855740922476
36.543	2.0798401598401597
37.544	2.5722917082917083
38.657	2.3094699011680144
39.673	2.4764094488188975
40.695	2.456626223091977
41.713	2.2050373280943028
42.714	2.0772827172827175
43.723	1.4713498513379584
44.772	2.3609914204003815
45.783	1.656213649851632
46.797	1.1872189349112425
47.802	1.8872597014925374
48.803	3.333106893106893
49.804	2.3924235764235764
50.805	2.3986493506493507
51.813	2.269142857142857
52.823	2.072308910891089
53.825	2.7312974051896206
54.833	1.71315873015873
55.834	2.2740779220779226
56.843	1.8881744301288403
57.844	2.2052747252747253
58.854	2.358732673267327
59.864	2.589718811881188
60.883	2.669660451422964
61.884	1.880935064935065
62.885	2.2370989010989013
63.894	2.5996114965312187
65.034	2.6653333333333333
66.035	2.711400599400599
67.044	1.823524281466799
68.055	1.9961463897131553
69.244	2.2274314550042056
70.245	2.2850109890109884
71.254	2.016745292368682
72.265	1.8101918892185953
73.304	2.1014282964388835
74.305	2.131948051948052
75.376	1.865949579831933
76.385	2.4512824578790884
77.386	1.949906093906094
78.395	2.2373994053518333
79.396	2.6348691308691308
80.405	2.2055500495540143
81.415	2.174827722772277
82.425	2.08969504950495
83.595	2.1107350427350426
84.596	2.613002997002997
85.597	1.7341218781218781
86.598	2.613002997002997
87.605	2.383594836146971
88.606	2.1491548451548455
89.607	2.657262737262737
90.616	2.4069375619425175
91.617	3.253994005994006
92.626	2.4670128840436076
93.676	2.4744380952380953
94.677	3.1377902097902095
95.678	2.016263736263736
96.687	2.116487611496531
97.696	2.691100099108028
98.697	2.6903336663336663
99.698	2.52453946053946
100.707	2.9618632309217046
101.708	2.722781218781219
102.717	2.5295381565906836
103.718	2.4193726273726273
104.719	2.8535304695304697
105.727	2.1123412698412696
106.729	2.114091816367265
107.738	2.0306204162537163
108.858	2.165057142857143
109.978	2.255671428571428
110.987	2.223508424182359
111.988	2.2402477522477517
112.989	2.645802197802198
113.99	2.390385614385614
115.188	2.735212020033389
116.348	2.1158344827586206
117.349	2.3834085914085916
118.35	2.6740859140859143
119.351	2.7151568431568434
120.359	2.2362619047619043
121.36	3.454849150849151
122.361	2.776255744255744
123.369	3.172912698412698
124.399	2.434609708737864
125.409	2.860609900990099
126.41	2.2016303696303696
127.419	1.8318810703666997
128.429	1.8341386138613862
129.439	2.243405940594059
130.5	2.1117436380772854
131.509	2.0933518334985135
132.52	1.9115093966369932
133.521	1.8305454545454545
134.529	2.2039999999999997
135.53	1.8666053946053947
136.54	2.362170297029703
137.541	2.0872647352647355
138.67	2.47185119574845
139.681	2.0415509396636993
140.682	3.203388611388611
141.7	2.7648408644400786
142.701	2.741194805194805
143.702	3.2922517482517484
144.711	2.6659206349206346
145.721	2.620095049504951
146.722	2.358809190809191
147.741	2.2124278704612363
148.751	1.6914851485148514
149.761	2.101758415841584
